지역명,규모구분,연도,월,분양가격(제곱미터),평당분양가격
제주,전용면적 85제곱미터초과 102제곱미터이하,2023,8,,
제주,전용면적 102제곱미터초과,2023,8,8372.0,27627.6
서울,모든면적,2023,9,9697.0,32000.1
서울,전용면적 60제곱미터이하,2023,9,9577.0,31604.1
서울,전용면적 60제곱미터초과 85제곱미터이하,2023,9,9310.0,30723.0
서울,전용면적 85제곱미터초과 102제곱미터이하,2023,9,10057.0,33188.1
서울,전용면적 102제곱미터초과,2023,9,11919.0,39332.7
인천,모든면적,2023,9,4879.0,16100.699999999999
인천,전용면적 60제곱미터이하,2023,9,4973.0,16410.899999999998
인천,전용면적 60제곱미터초과 85제곱미터이하,2023,9,4888.0,16130.4
인천,전용면적 85제곱미터초과 102제곱미터이하,2023,9,4764.0,15721.199999999999
인천,전용면적 102제곱미터초과,2023,9,4670.0,15411.0
경기,모든면적,2023,9,5912.0,19509.6
경기,전용면적 60제곱미터이하,2023,9,6208.0,20486.399999999998
경기,전용면적 60제곱미터초과 85제곱미터이하,2023,9,6027.0,19889.1
경기,전용면적 85제곱미터초과 102제곱미터이하,2023,9,5045.0,16648.5
경기,전용면적 102제곱미터초과,2023,9,5900.0,19470.0
부산,모든면적,2023,9,6643.0,21921.899999999998
부산,전용면적 60제곱미터이하,2023,9,7104.0,23443.199999999997
부산,전용면적 60제곱미터초과 85제곱미터이하,2023,9,6571.0,21684.3
부산,전용면적 85제곱미터초과 102제곱미터이하,2023,9,7335.0,24205.5
부산,전용면적 102제곱미터초과,2023,9,7727.0,25499.1
대구,모든면적,2023,9,5057.0,16688.1
대구,전용면적 60제곱미터이하,2023,9,4763.0,15717.9
대구,전용면적 60제곱미터초과 85제곱미터이하,2023,9,4976.0,16420.8
대구,전용면적 85제곱미터초과 102제곱미터이하,2023,9,4974.0,16414.2
대구,전용면적 102제곱미터초과,2023,9,6471.0,21354.3
광주,모든면적,2023,9,5458.0,18011.399999999998
광주,전용면적 60제곱미터이하,2023,9,5891.0,19440.3
광주,전용면적 60제곱미터초과 85제곱미터이하,2023,9,5369.0,17717.7
광주,전용면적 85제곱미터초과 102제곱미터이하,2023,9,4327.0,14279.099999999999
광주,전용면적 102제곱미터초과,2023,9,5827.0,19229.1
대전,모든면적,2023,9,5070.0,16731.0
대전,전용면적 60제곱미터이하,2023,9,4880.0,16104.0
대전,전용면적 60제곱미터초과 85제곱미터이하,2023,9,5006.0,16519.8
대전,전용면적 85제곱미터초과 102제곱미터이하,2023,9,6597.0,21770.1
대전,전용면적 102제곱미터초과,2023,9,6930.0,22869.0
울산,모든면적,2023,9,5433.0,17928.899999999998
울산,전용면적 60제곱미터이하,2023,9,6049.0,19961.7
울산,전용면적 60제곱미터초과 85제곱미터이하,2023,9,5378.0,17747.399999999998
울산,전용면적 85제곱미터초과 102제곱미터이하,2023,9,6843.0,22581.899999999998
울산,전용면적 102제곱미터초과,2023,9,5272.0,17397.6
세종,모든면적,2023,9,3721.0,12279.3
세종,전용면적 60제곱미터이하,2023,9,3724.0,12289.199999999999
세종,전용면적 60제곱미터초과 85제곱미터이하,2023,9,3717.0,12266.099999999999
세종,전용면적 85제곱미터초과 102제곱미터이하,2023,9,,
세종,전용면적 102제곱미터초과,2023,9,,
강원,모든면적,2023,9,4159.0,13724.699999999999
강원,전용면적 60제곱미터이하,2023,9,3919.0,12932.699999999999
강원,전용면적 60제곱미터초과 85제곱미터이하,2023,9,4125.0,13612.5
강원,전용면적 85제곱미터초과 102제곱미터이하,2023,9,4947.0,16325.099999999999
강원,전용면적 102제곱미터초과,2023,9,4760.0,15708.0
충북,모든면적,2023,9,3311.0,10926.3
충북,전용면적 60제곱미터이하,2023,9,3360.0,11088.0
충북,전용면적 60제곱미터초과 85제곱미터이하,2023,9,3221.0,10629.3
충북,전용면적 85제곱미터초과 102제곱미터이하,2023,9,3434.0,11332.199999999999
충북,전용면적 102제곱미터초과,2023,9,3650.0,12045.0
충남,모든면적,2023,9,3592.0,11853.599999999999
충남,전용면적 60제곱미터이하,2023,9,3798.0,12533.4
충남,전용면적 60제곱미터초과 85제곱미터이하,2023,9,3663.0,12087.9
충남,전용면적 85제곱미터초과 102제곱미터이하,2023,9,4009.0,13229.699999999999
충남,전용면적 102제곱미터초과,2023,9,4031.0,13302.3
전북,모든면적,2023,9,3510.0,11583.0
전북,전용면적 60제곱미터이하,2023,9,,
전북,전용면적 60제곱미터초과 85제곱미터이하,2023,9,3465.0,11434.5
전북,전용면적 85제곱미터초과 102제곱미터이하,2023,9,3341.0,11025.3
전북,전용면적 102제곱미터초과,2023,9,3634.0,11992.199999999999
전남,모든면적,2023,9,3646.0,12031.8
전남,전용면적 60제곱미터이하,2023,9,4288.0,14150.4
전남,전용면적 60제곱미터초과 85제곱미터이하,2023,9,3579.0,11810.699999999999
전남,전용면적 85제곱미터초과 102제곱미터이하,2023,9,,
전남,전용면적 102제곱미터초과,2023,9,4360.0,14388.0
경북,모든면적,2023,9,4041.0,13335.3
경북,전용면적 60제곱미터이하,2023,9,4398.0,14513.4
경북,전용면적 60제곱미터초과 85제곱미터이하,2023,9,4013.0,13242.9
경북,전용면적 85제곱미터초과 102제곱미터이하,2023,9,4206.0,13879.8
경북,전용면적 102제곱미터초과,2023,9,4071.0,13434.3
경남,모든면적,2023,9,3522.0,11622.599999999999
경남,전용면적 60제곱미터이하,2023,9,3600.0,11880.0
경남,전용면적 60제곱미터초과 85제곱미터이하,2023,9,3506.0,11569.8
경남,전용면적 85제곱미터초과 102제곱미터이하,2023,9,4688.0,15470.4
경남,전용면적 102제곱미터초과,2023,9,4471.0,14754.3
제주,모든면적,2023,9,7743.0,25551.899999999998
제주,전용면적 60제곱미터이하,2023,9,7381.0,24357.3
제주,전용면적 60제곱미터초과 85제곱미터이하,2023,9,7675.0,25327.5
제주,전용면적 85제곱미터초과 102제곱미터이하,2023,9,,
제주,전용면적 102제곱미터초과,2023,9,8372.0,27627.6
서울,모든면적,2023,10,9744.0,32155.199999999997
서울,전용면적 60제곱미터이하,2023,10,9648.0,31838.399999999998
서울,전용면적 60제곱미터초과 85제곱미터이하,2023,10,9329.0,30785.699999999997
서울,전용면적 85제곱미터초과 102제곱미터이하,2023,10,10530.0,34749.0
서울,전용면적 102제곱미터초과,2023,10,11919.0,39332.7
인천,모든면적,2023,10,5113.0,16872.899999999998
인천,전용면적 60제곱미터이하,2023,10,5284.0,17437.2
인천,전용면적 60제곱미터초과 85제곱미터이하,2023,10,5034.0,16612.2
인천,전용면적 85제곱미터초과 102제곱미터이하,2023,10,4730.0,15609.0
인천,전용면적 102제곱미터초과,2023,10,4676.0,15430.8
경기,모든면적,2023,10,5919.0,19532.7
경기,전용면적 60제곱미터이하,2023,10,6118.0,20189.399999999998
경기,전용면적 60제곱미터초과 85제곱미터이하,2023,10,6071.0,20034.3
경기,전용면적 85제곱미터초과 102제곱미터이하,2023,10,5422.0,17892.6
경기,전용면적 102제곱미터초과,2023,10,5976.0,19720.8
부산,모든면적,2023,10,6722.0,22182.6
부산,전용면적 60제곱미터이하,2023,10,7229.0,23855.699999999997
부산,전용면적 60제곱미터초과 85제곱미터이하,2023,10,6943.0,22911.899999999998
부산,전용면적 85제곱미터초과 102제곱미터이하,2023,10,7298.0,24083.399999999998
부산,전용면적 102제곱미터초과,2023,10,7727.0,25499.1
대구,모든면적,2023,10,5326.0,17575.8
대구,전용면적 60제곱미터이하,2023,10,,
대구,전용면적 60제곱미터초과 85제곱미터이하,2023,10,5148.0,16988.399999999998
대구,전용면적 85제곱미터초과 102제곱미터이하,2023,10,,
대구,전용면적 102제곱미터초과,2023,10,6471.0,21354.3
광주,모든면적,2023,10,5458.0,18011.399999999998
광주,전용면적 60제곱미터이하,2023,10,5891.0,19440.3
광주,전용면적 60제곱미터초과 85제곱미터이하,2023,10,5357.0,17678.1
광주,전용면적 85제곱미터초과 102제곱미터이하,2023,10,4327.0,14279.099999999999
광주,전용면적 102제곱미터초과,2023,10,5827.0,19229.1
대전,모든면적,2023,10,4958.0,16361.4
대전,전용면적 60제곱미터이하,2023,10,4880.0,16104.0
대전,전용면적 60제곱미터초과 85제곱미터이하,2023,10,4923.0,16245.9
대전,전용면적 85제곱미터초과 102제곱미터이하,2023,10,6597.0,21770.1
대전,전용면적 102제곱미터초과,2023,10,7464.0,24631.199999999997
울산,모든면적,2023,10,5387.0,17777.1
울산,전용면적 60제곱미터이하,2023,10,6049.0,19961.7
울산,전용면적 60제곱미터초과 85제곱미터이하,2023,10,5358.0,17681.399999999998
울산,전용면적 85제곱미터초과 102제곱미터이하,2023,10,6843.0,22581.899999999998
울산,전용면적 102제곱미터초과,2023,10,5882.0,19410.6
세종,모든면적,2023,10,3721.0,12279.3
세종,전용면적 60제곱미터이하,2023,10,3724.0,12289.199999999999
세종,전용면적 60제곱미터초과 85제곱미터이하,2023,10,3717.0,12266.099999999999
세종,전용면적 85제곱미터초과 102제곱미터이하,2023,10,,
세종,전용면적 102제곱미터초과,2023,10,,
강원,모든면적,2023,10,4333.0,14298.9
강원,전용면적 60제곱미터이하,2023,10,4132.0,13635.599999999999
강원,전용면적 60제곱미터초과 85제곱미터이하,2023,10,4302.0,14196.599999999999
강원,전용면적 85제곱미터초과 102제곱미터이하,2023,10,5309.0,17519.7
강원,전용면적 102제곱미터초과,2023,10,4969.0,16397.7
충북,모든면적,2023,10,3395.0,11203.5
충북,전용면적 60제곱미터이하,2023,10,3360.0,11088.0
충북,전용면적 60제곱미터초과 85제곱미터이하,2023,10,3288.0,10850.4
충북,전용면적 85제곱미터초과 102제곱미터이하,2023,10,3944.0,13015.199999999999
충북,전용면적 102제곱미터초과,2023,10,3713.0,12252.9
충남,모든면적,2023,10,3613.0,11922.9
충남,전용면적 60제곱미터이하,2023,10,3799.0,12536.699999999999
충남,전용면적 60제곱미터초과 85제곱미터이하,2023,10,3958.0,13061.4
충남,전용면적 85제곱미터초과 102제곱미터이하,2023,10,3899.0,12866.699999999999
충남,전용면적 102제곱미터초과,2023,10,3990.0,13167.0
전북,모든면적,2023,10,3503.0,11559.9
전북,전용면적 60제곱미터이하,2023,10,,
전북,전용면적 60제곱미터초과 85제곱미터이하,2023,10,3483.0,11493.9
전북,전용면적 85제곱미터초과 102제곱미터이하,2023,10,2975.0,9817.5
전북,전용면적 102제곱미터초과,2023,10,3631.0,11982.3
전남,모든면적,2023,10,3646.0,12031.8
전남,전용면적 60제곱미터이하,2023,10,4288.0,14150.4
전남,전용면적 60제곱미터초과 85제곱미터이하,2023,10,3581.0,11817.3
전남,전용면적 85제곱미터초과 102제곱미터이하,2023,10,,
전남,전용면적 102제곱미터초과,2023,10,4360.0,14388.0
경북,모든면적,2023,10,4041.0,13335.3
경북,전용면적 60제곱미터이하,2023,10,4398.0,14513.4
경북,전용면적 60제곱미터초과 85제곱미터이하,2023,10,4013.0,13242.9
경북,전용면적 85제곱미터초과 102제곱미터이하,2023,10,4206.0,13879.8
경북,전용면적 102제곱미터초과,2023,10,4071.0,13434.3
경남,모든면적,2023,10,3918.0,12929.4
경남,전용면적 60제곱미터이하,2023,10,4310.0,14223.0
경남,전용면적 60제곱미터초과 85제곱미터이하,2023,10,3775.0,12457.5
경남,전용면적 85제곱미터초과 102제곱미터이하,2023,10,4688.0,15470.4
경남,전용면적 102제곱미터초과,2023,10,4471.0,14754.3
제주,모든면적,2023,10,7801.0,25743.3
제주,전용면적 60제곱미터이하,2023,10,,
제주,전용면적 60제곱미터초과 85제곱미터이하,2023,10,7714.0,25456.199999999997
제주,전용면적 85제곱미터초과 102제곱미터이하,2023,10,,
제주,전용면적 102제곱미터초과,2023,10,8372.0,27627.6
서울,모든면적,2023,11,10347.0,34145.1
서울,전용면적 60제곱미터이하,2023,11,10265.0,33874.5
서울,전용면적 60제곱미터초과 85제곱미터이하,2023,11,10167.0,33551.1
서울,전용면적 85제곱미터초과 102제곱미터이하,2023,11,12474.0,41164.2
서울,전용면적 102제곱미터초과,2023,11,12451.0,41088.299999999996
인천,모든면적,2023,11,5096.0,16816.8
인천,전용면적 60제곱미터이하,2023,11,5326.0,17575.8
인천,전용면적 60제곱미터초과 85제곱미터이하,2023,11,5114.0,16876.2
인천,전용면적 85제곱미터초과 102제곱미터이하,2023,11,5221.0,17229.3
인천,전용면적 102제곱미터초과,2023,11,4734.0,15622.199999999999
경기,모든면적,2023,11,6456.0,21304.8
경기,전용면적 60제곱미터이하,2023,11,6486.0,21403.8
경기,전용면적 60제곱미터초과 85제곱미터이하,2023,11,6941.0,22905.3
경기,전용면적 85제곱미터초과 102제곱미터이하,2023,11,5550.0,18315.0
경기,전용면적 102제곱미터초과,2023,11,6498.0,21443.399999999998
부산,모든면적,2023,11,6270.0,20691.0
부산,전용면적 60제곱미터이하,2023,11,5884.0,19417.2
부산,전용면적 60제곱미터초과 85제곱미터이하,2023,11,6352.0,20961.6
부산,전용면적 85제곱미터초과 102제곱미터이하,2023,11,7298.0,24083.399999999998
부산,전용면적 102제곱미터초과,2023,11,7757.0,25598.1
대구,모든면적,2023,11,5326.0,17575.8
대구,전용면적 60제곱미터이하,2023,11,,
대구,전용면적 60제곱미터초과 85제곱미터이하,2023,11,5148.0,16988.399999999998
대구,전용면적 85제곱미터초과 102제곱미터이하,2023,11,,
대구,전용면적 102제곱미터초과,2023,11,6471.0,21354.3
광주,모든면적,2023,11,5454.0,17998.2
광주,전용면적 60제곱미터이하,2023,11,5891.0,19440.3
광주,전용면적 60제곱미터초과 85제곱미터이하,2023,11,5345.0,17638.5
광주,전용면적 85제곱미터초과 102제곱미터이하,2023,11,4327.0,14279.099999999999
광주,전용면적 102제곱미터초과,2023,11,5827.0,19229.1
대전,모든면적,2023,11,4950.0,16335.0
대전,전용면적 60제곱미터이하,2023,11,4766.0,15727.8
대전,전용면적 60제곱미터초과 85제곱미터이하,2023,11,4962.0,16374.599999999999
대전,전용면적 85제곱미터초과 102제곱미터이하,2023,11,6358.0,20981.399999999998
대전,전용면적 102제곱미터초과,2023,11,7464.0,24631.199999999997
울산,모든면적,2023,11,5060.0,16698.0
울산,전용면적 60제곱미터이하,2023,11,4078.0,13457.4
울산,전용면적 60제곱미터초과 85제곱미터이하,2023,11,5056.0,16684.8
울산,전용면적 85제곱미터초과 102제곱미터이하,2023,11,6843.0,22581.899999999998
울산,전용면적 102제곱미터초과,2023,11,5882.0,19410.6
세종,모든면적,2023,11,3721.0,12279.3
세종,전용면적 60제곱미터이하,2023,11,3724.0,12289.199999999999
세종,전용면적 60제곱미터초과 85제곱미터이하,2023,11,3717.0,12266.099999999999
세종,전용면적 85제곱미터초과 102제곱미터이하,2023,11,,
세종,전용면적 102제곱미터초과,2023,11,,
강원,모든면적,2023,11,4390.0,14487.0
강원,전용면적 60제곱미터이하,2023,11,4125.0,13612.5
강원,전용면적 60제곱미터초과 85제곱미터이하,2023,11,4352.0,14361.599999999999
강원,전용면적 85제곱미터초과 102제곱미터이하,2023,11,5396.0,17806.8
강원,전용면적 102제곱미터초과,2023,11,5122.0,16902.6
충북,모든면적,2023,11,3424.0,11299.199999999999
충북,전용면적 60제곱미터이하,2023,11,3360.0,11088.0
충북,전용면적 60제곱미터초과 85제곱미터이하,2023,11,3316.0,10942.8
충북,전용면적 85제곱미터초과 102제곱미터이하,2023,11,3919.0,12932.699999999999
충북,전용면적 102제곱미터초과,2023,11,3721.0,12279.3
충남,모든면적,2023,11,3869.0,12767.699999999999
충남,전용면적 60제곱미터이하,2023,11,3761.0,12411.3
충남,전용면적 60제곱미터초과 85제곱미터이하,2023,11,3895.0,12853.5
충남,전용면적 85제곱미터초과 102제곱미터이하,2023,11,3873.0,12780.9
충남,전용면적 102제곱미터초과,2023,11,4301.0,14193.3
전북,모든면적,2023,11,3519.0,11612.699999999999
전북,전용면적 60제곱미터이하,2023,11,,
전북,전용면적 60제곱미터초과 85제곱미터이하,2023,11,3490.0,11517.0
전북,전용면적 85제곱미터초과 102제곱미터이하,2023,11,,
전북,전용면적 102제곱미터초과,2023,11,3724.0,12289.199999999999
전남,모든면적,2023,11,4061.0,13401.3
전남,전용면적 60제곱미터이하,2023,11,4288.0,14150.4
전남,전용면적 60제곱미터초과 85제곱미터이하,2023,11,3963.0,13077.9
전남,전용면적 85제곱미터초과 102제곱미터이하,2023,11,,
전남,전용면적 102제곱미터초과,2023,11,4360.0,14388.0
경북,모든면적,2023,11,4142.0,13668.599999999999
경북,전용면적 60제곱미터이하,2023,11,4398.0,14513.4
경북,전용면적 60제곱미터초과 85제곱미터이하,2023,11,4144.0,13675.199999999999
경북,전용면적 85제곱미터초과 102제곱미터이하,2023,11,4057.0,13388.099999999999
경북,전용면적 102제곱미터초과,2023,11,4281.0,14127.3
경남,모든면적,2023,11,4218.0,13919.4
경남,전용면적 60제곱미터이하,2023,11,3879.0,12800.699999999999
경남,전용면적 60제곱미터초과 85제곱미터이하,2023,11,4024.0,13279.199999999999
경남,전용면적 85제곱미터초과 102제곱미터이하,2023,11,,
경남,전용면적 102제곱미터초과,2023,11,4481.0,14787.3
제주,모든면적,2023,11,7801.0,25743.3
제주,전용면적 60제곱미터이하,2023,11,,
제주,전용면적 60제곱미터초과 85제곱미터이하,2023,11,7714.0,25456.199999999997
제주,전용면적 85제곱미터초과 102제곱미터이하,2023,11,,
제주,전용면적 102제곱미터초과,2023,11,8372.0,27627.6
서울,모든면적,2023,12,10590.0,34947.0
서울,전용면적 60제곱미터이하,2023,12,10406.0,34339.799999999996
서울,전용면적 60제곱미터초과 85제곱미터이하,2023,12,10357.0,34178.1
서울,전용면적 85제곱미터초과 102제곱미터이하,2023,12,12474.0,41164.2
서울,전용면적 102제곱미터초과,2023,12,14918.0,49229.399999999994
인천,모든면적,2023,12,4998.0,16493.399999999998
인천,전용면적 60제곱미터이하,2023,12,5434.0,17932.2
인천,전용면적 60제곱미터초과 85제곱미터이하,2023,12,4940.0,16302.0
인천,전용면적 85제곱미터초과 102제곱미터이하,2023,12,4977.0,16424.1
인천,전용면적 102제곱미터초과,2023,12,4648.0,15338.4
경기,모든면적,2023,12,6543.0,21591.899999999998
경기,전용면적 60제곱미터이하,2023,12,6621.0,21849.3
경기,전용면적 60제곱미터초과 85제곱미터이하,2023,12,7074.0,23344.199999999997
경기,전용면적 85제곱미터초과 102제곱미터이하,2023,12,6423.0,21195.899999999998
경기,전용면적 102제곱미터초과,2023,12,6693.0,22086.899999999998
부산,모든면적,2023,12,6270.0,20691.0
부산,전용면적 60제곱미터이하,2023,12,5884.0,19417.2
부산,전용면적 60제곱미터초과 85제곱미터이하,2023,12,6352.0,20961.6
부산,전용면적 85제곱미터초과 102제곱미터이하,2023,12,7298.0,24083.399999999998
부산,전용면적 102제곱미터초과,2023,12,7757.0,25598.1
대구,모든면적,2023,12,,
대구,전용면적 60제곱미터이하,2023,12,,
대구,전용면적 60제곱미터초과 85제곱미터이하,2023,12,,
대구,전용면적 85제곱미터초과 102제곱미터이하,2023,12,,
대구,전용면적 102제곱미터초과,2023,12,,
광주,모든면적,2023,12,5487.0,18107.1
광주,전용면적 60제곱미터이하,2023,12,5891.0,19440.3
광주,전용면적 60제곱미터초과 85제곱미터이하,2023,12,5424.0,17899.2
광주,전용면적 85제곱미터초과 102제곱미터이하,2023,12,4327.0,14279.099999999999
광주,전용면적 102제곱미터초과,2023,12,5827.0,19229.1
대전,모든면적,2023,12,4897.0,16160.099999999999
대전,전용면적 60제곱미터이하,2023,12,4766.0,15727.8
대전,전용면적 60제곱미터초과 85제곱미터이하,2023,12,5007.0,16523.1
대전,전용면적 85제곱미터초과 102제곱미터이하,2023,12,6358.0,20981.399999999998
대전,전용면적 102제곱미터초과,2023,12,9349.0,30851.699999999997
울산,모든면적,2023,12,4856.0,16024.8
울산,전용면적 60제곱미터이하,2023,12,4120.0,13596.0
울산,전용면적 60제곱미터초과 85제곱미터이하,2023,12,4922.0,16242.599999999999
울산,전용면적 85제곱미터초과 102제곱미터이하,2023,12,,
울산,전용면적 102제곱미터초과,2023,12,4863.0,16047.9
세종,모든면적,2023,12,,
세종,전용면적 60제곱미터이하,2023,12,,
세종,전용면적 60제곱미터초과 85제곱미터이하,2023,12,,
세종,전용면적 85제곱미터초과 102제곱미터이하,2023,12,,
세종,전용면적 102제곱미터초과,2023,12,,
강원,모든면적,2023,12,4437.0,14642.099999999999
강원,전용면적 60제곱미터이하,2023,12,4125.0,13612.5
강원,전용면적 60제곱미터초과 85제곱미터이하,2023,12,4398.0,14513.4
강원,전용면적 85제곱미터초과 102제곱미터이하,2023,12,5317.0,17546.1
강원,전용면적 102제곱미터초과,2023,12,5296.0,17476.8
충북,모든면적,2023,12,3497.0,11540.099999999999
충북,전용면적 60제곱미터이하,2023,12,3360.0,11088.0
충북,전용면적 60제곱미터초과 85제곱미터이하,2023,12,3392.0,11193.599999999999
충북,전용면적 85제곱미터초과 102제곱미터이하,2023,12,3919.0,12932.699999999999
충북,전용면적 102제곱미터초과,2023,12,3875.0,12787.5
충남,모든면적,2023,12,3886.0,12823.8
충남,전용면적 60제곱미터이하,2023,12,3761.0,12411.3
충남,전용면적 60제곱미터초과 85제곱미터이하,2023,12,3921.0,12939.3
충남,전용면적 85제곱미터초과 102제곱미터이하,2023,12,4017.0,13256.099999999999
충남,전용면적 102제곱미터초과,2023,12,4301.0,14193.3
전북,모든면적,2023,12,3519.0,11612.699999999999
전북,전용면적 60제곱미터이하,2023,12,,
전북,전용면적 60제곱미터초과 85제곱미터이하,2023,12,3490.0,11517.0
전북,전용면적 85제곱미터초과 102제곱미터이하,2023,12,,
전북,전용면적 102제곱미터초과,2023,12,3724.0,12289.199999999999
전남,모든면적,2023,12,4061.0,13401.3
전남,전용면적 60제곱미터이하,2023,12,4288.0,14150.4
전남,전용면적 60제곱미터초과 85제곱미터이하,2023,12,3963.0,13077.9
전남,전용면적 85제곱미터초과 102제곱미터이하,2023,12,,
전남,전용면적 102제곱미터초과,2023,12,4360.0,14388.0
경북,모든면적,2023,12,3997.0,13190.099999999999
경북,전용면적 60제곱미터이하,2023,12,4398.0,14513.4
경북,전용면적 60제곱미터초과 85제곱미터이하,2023,12,4009.0,13229.699999999999
경북,전용면적 85제곱미터초과 102제곱미터이하,2023,12,4057.0,13388.099999999999
경북,전용면적 102제곱미터초과,2023,12,3924.0,12949.199999999999
경남,모든면적,2023,12,4070.0,13431.0
경남,전용면적 60제곱미터이하,2023,12,3879.0,12800.699999999999
경남,전용면적 60제곱미터초과 85제곱미터이하,2023,12,3801.0,12543.3
경남,전용면적 85제곱미터초과 102제곱미터이하,2023,12,,
경남,전용면적 102제곱미터초과,2023,12,4396.0,14506.8
제주,모든면적,2023,12,7801.0,25743.3
제주,전용면적 60제곱미터이하,2023,12,,
제주,전용면적 60제곱미터초과 85제곱미터이하,2023,12,7714.0,25456.199999999997
제주,전용면적 85제곱미터초과 102제곱미터이하,2023,12,,
제주,전용면적 102제곱미터초과,2023,12,8372.0,27627.6
서울,모든면적,2024,1,11234.0,37072.2
서울,전용면적 60제곱미터이하,2024,1,11163.0,36837.9
서울,전용면적 60제곱미터초과 85제곱미터이하,2024,1,10357.0,34178.1
서울,전용면적 85제곱미터초과 102제곱미터이하,2024,1,12474.0,41164.2
서울,전용면적 102제곱미터초과,2024,1,14918.0,49229.399999999994
인천,모든면적,2024,1,4986.0,16453.8
인천,전용면적 60제곱미터이하,2024,1,5423.0,17895.899999999998
인천,전용면적 60제곱미터초과 85제곱미터이하,2024,1,4925.0,16252.5
인천,전용면적 85제곱미터초과 102제곱미터이하,2024,1,4977.0,16424.1
인천,전용면적 102제곱미터초과,2024,1,4648.0,15338.4
경기,모든면적,2024,1,6521.0,21519.3
경기,전용면적 60제곱미터이하,2024,1,6663.0,21987.899999999998
경기,전용면적 60제곱미터초과 85제곱미터이하,2024,1,7134.0,23542.199999999997
경기,전용면적 85제곱미터초과 102제곱미터이하,2024,1,6423.0,21195.899999999998
경기,전용면적 102제곱미터초과,2024,1,6768.0,22334.399999999998
부산,모든면적,2024,1,6270.0,20691.0
부산,전용면적 60제곱미터이하,2024,1,5884.0,19417.2
부산,전용면적 60제곱미터초과 85제곱미터이하,2024,1,6352.0,20961.6
부산,전용면적 85제곱미터초과 102제곱미터이하,2024,1,7298.0,24083.399999999998
부산,전용면적 102제곱미터초과,2024,1,7757.0,25598.1
대구,모든면적,2024,1,,
대구,전용면적 60제곱미터이하,2024,1,,
대구,전용면적 60제곱미터초과 85제곱미터이하,2024,1,,
대구,전용면적 85제곱미터초과 102제곱미터이하,2024,1,,
대구,전용면적 102제곱미터초과,2024,1,,
광주,모든면적,2024,1,5616.0,18532.8
광주,전용면적 60제곱미터이하,2024,1,5891.0,19440.3
광주,전용면적 60제곱미터초과 85제곱미터이하,2024,1,5548.0,18308.399999999998
광주,전용면적 85제곱미터초과 102제곱미터이하,2024,1,4327.0,14279.099999999999
광주,전용면적 102제곱미터초과,2024,1,6145.0,20278.5
대전,모든면적,2024,1,4897.0,16160.099999999999
대전,전용면적 60제곱미터이하,2024,1,4766.0,15727.8
대전,전용면적 60제곱미터초과 85제곱미터이하,2024,1,5007.0,16523.1
대전,전용면적 85제곱미터초과 102제곱미터이하,2024,1,6358.0,20981.399999999998
대전,전용면적 102제곱미터초과,2024,1,9349.0,30851.699999999997
울산,모든면적,2024,1,4856.0,16024.8
울산,전용면적 60제곱미터이하,2024,1,4120.0,13596.0
울산,전용면적 60제곱미터초과 85제곱미터이하,2024,1,4922.0,16242.599999999999
울산,전용면적 85제곱미터초과 102제곱미터이하,2024,1,,
울산,전용면적 102제곱미터초과,2024,1,4863.0,16047.9
세종,모든면적,2024,1,,
세종,전용면적 60제곱미터이하,2024,1,,
세종,전용면적 60제곱미터초과 85제곱미터이하,2024,1,,
세종,전용면적 85제곱미터초과 102제곱미터이하,2024,1,,
세종,전용면적 102제곱미터초과,2024,1,,
강원,모든면적,2024,1,4437.0,14642.099999999999
강원,전용면적 60제곱미터이하,2024,1,4125.0,13612.5
강원,전용면적 60제곱미터초과 85제곱미터이하,2024,1,4398.0,14513.4
강원,전용면적 85제곱미터초과 102제곱미터이하,2024,1,5317.0,17546.1
강원,전용면적 102제곱미터초과,2024,1,5296.0,17476.8
충북,모든면적,2024,1,3497.0,11540.099999999999
충북,전용면적 60제곱미터이하,2024,1,3360.0,11088.0
충북,전용면적 60제곱미터초과 85제곱미터이하,2024,1,3392.0,11193.599999999999
충북,전용면적 85제곱미터초과 102제곱미터이하,2024,1,3919.0,12932.699999999999
충북,전용면적 102제곱미터초과,2024,1,3875.0,12787.5
충남,모든면적,2024,1,3616.0,11932.8
충남,전용면적 60제곱미터이하,2024,1,3761.0,12411.3
충남,전용면적 60제곱미터초과 85제곱미터이하,2024,1,3594.0,11860.199999999999
충남,전용면적 85제곱미터초과 102제곱미터이하,2024,1,4017.0,13256.099999999999
충남,전용면적 102제곱미터초과,2024,1,4301.0,14193.3
전북,모든면적,2024,1,3519.0,11612.699999999999
전북,전용면적 60제곱미터이하,2024,1,,
전북,전용면적 60제곱미터초과 85제곱미터이하,2024,1,3490.0,11517.0
전북,전용면적 85제곱미터초과 102제곱미터이하,2024,1,,
전북,전용면적 102제곱미터초과,2024,1,3724.0,12289.199999999999
전남,모든면적,2024,1,3763.0,12417.9
전남,전용면적 60제곱미터이하,2024,1,4288.0,14150.4
전남,전용면적 60제곱미터초과 85제곱미터이하,2024,1,3695.0,12193.5
전남,전용면적 85제곱미터초과 102제곱미터이하,2024,1,,
전남,전용면적 102제곱미터초과,2024,1,4466.0,14737.8
경북,모든면적,2024,1,4173.0,13770.9
경북,전용면적 60제곱미터이하,2024,1,4398.0,14513.4
경북,전용면적 60제곱미터초과 85제곱미터이하,2024,1,4174.0,13774.199999999999
